run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples,qc_has_required_metadata,qc_has_adc_shape,qc_nblocks_policy_ok,qc_status_ok,qc_analysis_pass,qc_recommended_pass,qc_reason
e2_sr1600000_f1579054_idx43_fir_default__pm30p0,e2_sr1600000_f1579054_idx43_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f1579054_idx43_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:20.021550+00:00,1600000.0,1600000.0,0.0,1579053.773190687,1579053.773190687,default,-30.0,6,1,5,2048,0,True,0.0,11.746020755130036,-6,-17,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f16014_idx04_fir_default__pm30p0,e2_sr1600000_f16014_idx04_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f16014_idx04_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:12:43.426948+00:00,1600000.0,1600000.0,0.0,16014.081670631627,16014.081670631627,default,-30.0,6,1,5,2048,0,True,0.0,4.621681671415731,9,-11,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr1600000_f168660_idx24_fir_default__pm30p0,e2_sr1600000_f168660_idx24_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f168660_idx24_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:01.389669+00:00,1600000.0,1600000.0,0.0,168660.05370472744,168660.05370472744,default,-30.0,6,1,5,2048,0,True,0.0,115.66608406347295,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f1776325_idx44_fir_default__pm30p0,e2_sr1600000_f1776325_idx44_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f1776325_idx44_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:22.941347+00:00,1600000.0,1600000.0,0.0,1776325.0057509937,1776325.0057509937,default,-30.0,6,1,5,2048,0,True,0.0,11.375303818841097,-5,-14,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f18015_idx05_fir_default__pm30p0,e2_sr1600000_f18015_idx05_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f18015_idx05_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:12:48.126099+00:00,1600000.0,1600000.0,0.0,18014.721346824223,18014.721346824223,default,-30.0,6,1,5,2048,0,True,0.0,5.881676939692589,11,-12,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr1600000_f189731_idx25_fir_default__pm30p0,e2_sr1600000_f189731_idx25_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f189731_idx25_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:06.093200+00:00,1600000.0,1600000.0,0.0,189730.7589858966,189730.7589858966,default,-30.0,6,1,5,2048,0,True,0.0,116.97727187806076,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f1998241_idx45_fir_default__pm30p0,e2_sr1600000_f1998241_idx45_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f1998241_idx45_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:25.861011+00:00,1600000.0,1600000.0,0.0,1998241.3389763786,1998241.3389763786,default,-30.0,6,1,5,2048,0,True,0.0,11.318227415741603,-7,-14,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f20265_idx06_fir_default__pm30p0,e2_sr1600000_f20265_idx06_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f20265_idx06_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:12:52.834350+00:00,1600000.0,1600000.0,0.0,20265.30099436689,20265.30099436689,default,-30.0,6,1,5,2048,0,True,0.0,7.566329169975781,13,-14,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr1600000_f213434_idx26_fir_default__pm30p0,e2_sr1600000_f213434_idx26_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f213434_idx26_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:10.791328+00:00,1600000.0,1600000.0,0.0,213433.8280739876,213433.8280739876,default,-30.0,6,1,5,2048,0,True,0.0,117.47275240131941,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f2247882_idx46_fir_default__pm30p0,e2_sr1600000_f2247882_idx46_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f2247882_idx46_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:28.779319+00:00,1600000.0,1600000.0,0.0,2247881.6859902083,2247881.6859902083,default,-30.0,6,1,5,2048,0,True,0.0,10.945902249479298,-7,-19,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f22797_idx07_fir_default__pm30p0,e2_sr1600000_f22797_idx07_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f22797_idx07_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:12:57.536513+00:00,1600000.0,1600000.0,0.0,22797.045620951936,22797.045620951936,default,-30.0,6,1,5,2048,0,True,0.0,9.668638339671777,17,-17,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr1600000_f240098_idx27_fir_default__pm30p0,e2_sr1600000_f240098_idx27_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f240098_idx27_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:15.499098+00:00,1600000.0,1600000.0,0.0,240098.12225387653,240098.12225387653,default,-30.0,6,1,5,2048,0,True,0.0,117.75219521810388,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f2528710_idx47_fir_default__pm30p0,e2_sr1600000_f2528710_idx47_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f2528710_idx47_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:31.690465+00:00,1600000.0,1600000.0,0.0,2528709.608619464,2528709.608619464,default,-30.0,6,1,5,2048,0,True,0.0,10.615622080280536,-8,-17,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f25645_idx08_fir_default__pm30p0,e2_sr1600000_f25645_idx08_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f25645_idx08_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:00.447167+00:00,1600000.0,1600000.0,0.0,25645.081175365984,25645.081175365984,default,-30.0,6,1,5,2048,0,True,0.0,12.185239781894095,21,-21,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f270094_idx28_fir_default__pm30p0,e2_sr1600000_f270094_idx28_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f270094_idx28_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:20.201021+00:00,1600000.0,1600000.0,0.0,270093.5874600622,270093.5874600622,default,-30.0,6,1,5,2048,0,True,0.0,117.50395066518418,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f2844621_idx48_fir_default__pm30p0,e2_sr1600000_f2844621_idx48_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f2844621_idx48_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:34.611876+00:00,1600000.0,1600000.0,0.0,2844621.3715681545,2844621.3715681545,default,-30.0,6,1,5,2048,0,True,0.0,10.757494520200819,-5,-16,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f28849_idx09_fir_default__pm30p0,e2_sr1600000_f28849_idx09_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f28849_idx09_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:03.364463+00:00,1600000.0,1600000.0,0.0,28848.92189217135,28848.92189217135,default,-30.0,6,1,5,2048,0,True,0.0,15.533284118256896,26,-24,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f303836_idx29_fir_default__pm30p0,e2_sr1600000_f303836_idx29_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f303836_idx29_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:24.901514+00:00,1600000.0,1600000.0,0.0,303836.38698310737,303836.38698310737,default,-30.0,6,1,5,2048,0,True,0.0,116.83061650958082,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f3200000_idx49_fir_default__pm30p0,e2_sr1600000_f3200000_idx49_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f3200000_idx49_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:37.531051+00:00,1600000.0,1600000.0,0.0,3200000.0,3200000.0,default,-30.0,6,1,5,2048,0,True,0.0,12.70446981760083,-4,-15,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f32453_idx10_fir_default__pm30p0,e2_sr1600000_f32453_idx10_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f32453_idx10_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:06.280770+00:00,1600000.0,1600000.0,0.0,32453.01852037237,32453.01852037237,default,-30.0,6,1,5,2048,0,True,0.0,19.833659088009274,33,-30,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f341795_idx30_fir_default__pm30p0,e2_sr1600000_f341795_idx30_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f341795_idx30_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:29.604801+00:00,1600000.0,1600000.0,0.0,341794.67540523864,341794.67540523864,default,-30.0,6,1,5,2048,0,True,0.0,116.48387586511072,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f36507_idx11_fir_default__pm30p0,e2_sr1600000_f36507_idx11_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f36507_idx11_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:09.189318+00:00,1600000.0,1600000.0,0.0,36507.37504230394,36507.37504230394,default,-30.0,6,1,5,2048,0,True,0.0,24.7892038529489,41,-36,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f384495_idx31_fir_default__pm30p0,e2_sr1600000_f384495_idx31_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f384495_idx31_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:34.301940+00:00,1600000.0,1600000.0,0.0,384495.09387388756,384495.09387388756,default,-30.0,6,1,5,2048,0,True,0.0,116.62620630247697,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f41068_idx12_fir_default__pm30p0,e2_sr1600000_f41068_idx12_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f41068_idx12_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:12.101090+00:00,1600000.0,1600000.0,0.0,41068.24243922877,41068.24243922877,default,-30.0,6,1,5,2048,0,True,0.0,31.399638419509547,52,-46,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f432530_idx32_fir_default__pm30p0,e2_sr1600000_f432530_idx32_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f432530_idx32_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:39.010820+00:00,1600000.0,1600000.0,0.0,432530.07682993216,432530.07682993216,default,-30.0,6,1,5,2048,0,True,0.0,117.10211549028372,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f46199_idx13_fir_default__pm30p0,e2_sr1600000_f46199_idx13_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f46199_idx13_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:15.018028+00:00,1600000.0,1600000.0,0.0,46198.89912909047,46198.89912909047,default,-30.0,6,1,5,2048,0,True,0.0,39.230182561945995,64,-55,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f486566_idx33_fir_default__pm30p0,e2_sr1600000_f486566_idx33_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f486566_idx33_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:43.712358+00:00,1600000.0,1600000.0,0.0,486566.0715657107,486566.0715657107,default,-30.0,6,1,5,2048,0,True,0.0,117.25833958302391,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f51971_idx14_fir_default__pm30p0,e2_sr1600000_f51971_idx14_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f51971_idx14_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:17.937701+00:00,1600000.0,1600000.0,0.0,51970.52890437639,51970.52890437639,default,-30.0,6,1,5,2048,0,True,0.0,49.18080120871826,79,-67,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f547353_idx34_fir_default__pm30p0,e2_sr1600000_f547353_idx34_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f547353_idx34_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:48.413111+00:00,1600000.0,1600000.0,0.0,547352.7846526519,547352.7846526519,default,-30.0,6,1,5,2048,0,True,0.0,117.04879971129162,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f58463_idx15_fir_default__pm30p0,e2_sr1600000_f58463_idx15_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f58463_idx15_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:20.847627+00:00,1600000.0,1600000.0,0.0,58463.2085507834,58463.2085507834,default,-30.0,6,1,5,2048,0,True,0.0,60.63757283656118,99,-83,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f615734_idx35_fir_default__pm30p0,e2_sr1600000_f615734_idx35_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f615734_idx35_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:53.118149+00:00,1600000.0,1600000.0,0.0,615733.5835253609,615733.5835253609,default,-30.0,6,1,5,2048,0,True,0.0,116.32565371427627,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f65767_idx16_fir_default__pm30p0,e2_sr1600000_f65767_idx16_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f65767_idx16_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:13:23.760388+00:00,1600000.0,1600000.0,0.0,65767.01884911093,65767.01884911093,default,-30.0,6,1,5,2048,0,True,0.0,73.10514792043313,120,-101,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f692657_idx36_fir_default__pm30p0,e2_sr1600000_f692657_idx36_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f692657_idx36_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:14:57.815771+00:00,1600000.0,1600000.0,0.0,692657.1975359105,692657.1975359105,default,-30.0,6,1,5,2048,0,True,0.0,113.5802157101355,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f73983_idx17_fir_default__pm30p0,e2_sr1600000_f73983_idx17_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f73983_idx17_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:13:28.468153+00:00,1600000.0,1600000.0,0.0,73983.2943746527,73983.2943746527,default,-30.0,6,1,5,2048,0,True,0.0,87.59438691867334,127,-121,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f779191_idx37_fir_default__pm30p0,e2_sr1600000_f779191_idx37_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f779191_idx37_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:15:02.524417+00:00,1600000.0,1600000.0,0.0,779190.8808211684,779190.8808211684,default,-30.0,6,1,5,2048,0,True,0.0,105.1111810900181,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f83226_idx18_fir_default__pm30p0,e2_sr1600000_f83226_idx18_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f83226_idx18_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:13:33.169580+00:00,1600000.0,1600000.0,0.0,83226.0294340605,83226.0294340605,default,-30.0,6,1,5,2048,0,True,0.0,99.41076002202729,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f876535_idx38_fir_default__pm30p0,e2_sr1600000_f876535_idx38_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f876535_idx38_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:05.447488+00:00,1600000.0,1600000.0,0.0,876535.2196075212,876535.2196075212,default,-30.0,6,1,5,2048,0,True,0.0,58.64294763677682,73,-100,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr1600000_f93623_idx19_fir_default__pm30p0,e2_sr1600000_f93623_idx19_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f93623_idx19_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:13:37.870205+00:00,1600000.0,1600000.0,0.0,93623.45964594127,93623.45964594127,default,-30.0,6,1,5,2048,0,True,0.0,104.924730523433,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr1600000_f986041_idx39_fir_default__pm30p0,e2_sr1600000_f986041_idx39_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr1600000_f986041_idx39_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:15:08.356625+00:00,1600000.0,1600000.0,0.0,986040.789392581,986040.789392581,default,-30.0,6,1,5,2048,0,True,0.0,14.32086425495881,-2,-25,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f10000_idx00_fir_default__pm30p0,e2_sr2400000_f10000_idx00_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f10000_idx00_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:15:42.228218+00:00,2400000.0,2400000.0,0.0,10000.0,10000.0,default,-30.0,6,1,5,2048,0,True,0.0,2.1633279579041913,5,-8,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f1058305_idx37_fir_default__pm30p0,e2_sr2400000_f1058305_idx37_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1058305_idx37_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:19.996988+00:00,2400000.0,2400000.0,0.0,1058304.7131645689,1058304.7131645689,default,-30.0,6,1,5,2048,0,True,0.0,110.58166830687735,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f109563_idx19_fir_default__pm30p0,e2_sr2400000_f109563_idx19_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f109563_idx19_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:55.435462+00:00,2400000.0,2400000.0,0.0,109563.26595512962,109563.26595512962,default,-30.0,6,1,5,2048,0,True,0.0,110.624701350751,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f11343_idx01_fir_default__pm30p0,e2_sr2400000_f11343_idx01_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f11343_idx01_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:15:46.922083+00:00,2400000.0,2400000.0,0.0,11342.772168952628,11342.772168952628,default,-30.0,6,1,5,2048,0,True,0.0,2.4900401614008043,6,-8,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f1200411_idx38_fir_default__pm30p0,e2_sr2400000_f1200411_idx38_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1200411_idx38_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:24.698647+00:00,2400000.0,2400000.0,0.0,1200410.9246754465,1200410.9246754465,default,-30.0,6,1,5,2048,0,True,0.0,84.27624103863414,114,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f124275_idx20_fir_default__pm30p0,e2_sr2400000_f124275_idx20_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f124275_idx20_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:00.138229+00:00,2400000.0,2400000.0,0.0,124275.11638153992,124275.11638153992,default,-30.0,6,1,5,2048,0,True,0.0,112.86221006341013,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f12866_idx02_fir_default__pm30p0,e2_sr2400000_f12866_idx02_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f12866_idx02_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:15:51.641737+00:00,2400000.0,2400000.0,0.0,12865.848047676629,12865.848047676629,default,-30.0,6,1,5,2048,0,True,0.0,3.1919780856280084,7,-9,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f1361599_idx39_fir_default__pm30p0,e2_sr2400000_f1361599_idx39_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1361599_idx39_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:27.606569+00:00,2400000.0,2400000.0,0.0,1361598.7627715343,1361598.7627715343,default,-30.0,6,1,5,2048,0,True,0.0,28.627562049424455,27,-51,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f140962_idx21_fir_default__pm30p0,e2_sr2400000_f140962_idx21_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f140962_idx21_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:04.834761+00:00,2400000.0,2400000.0,0.0,140962.43313858798,140962.43313858798,default,-30.0,6,1,5,2048,0,True,0.0,114.57268371912357,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f14593_idx03_fir_default__pm30p0,e2_sr2400000_f14593_idx03_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f14593_idx03_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:15:56.334484+00:00,2400000.0,2400000.0,0.0,14593.438316515994,14593.438316515994,default,-30.0,6,1,5,2048,0,True,0.0,3.9362237004598426,8,-10,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
